KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
533827724,0,,,405,194,211,47,15,32,351,176,175,241,127,114,337,170,167,110,49,61,48,21,27,4,1,3,169,169,49,64,20,24,7,1,4,116,93,23,14,78,4,15,15
533827731,0,,,286,132,154,33,21,12,252,110,142,158,73,85,233,102,131,94,37,57,51,19,32,0,0,0,117,117,36,35,19,14,11,2,0,80,65,15,9,66,5,18,17
533827732,0,,,184,88,96,12,4,8,172,84,88,113,59,54,164,82,82,59,25,34,25,8,17,0,0,0,71,71,15,22,20,7,6,0,1,55,46,9,3,41,0,10,11
533827733,0,,,598,299,299,62,28,34,534,270,264,371,190,181,513,258,255,163,80,83,87,42,45,2,0,2,222,221,39,83,44,32,13,7,3,179,133,46,13,117,2,15,28
533827734,0,,,21,13,8,0,0,0,21,13,8,18,11,7,20,12,8,3,2,1,1,0,1,0,0,0,8,8,2,1,4,0,1,0,0,6,4,2,0,3,1,0,1
533827744,0,,,236,118,118,84,42,42,152,76,76,142,71,71,145,71,74,10,5,5,6,1,5,0,0,0,67,67,2,9,18,31,5,1,1,65,62,3,38,9,0,1,0
533827751,0,,,113,57,56,14,5,9,99,52,47,60,30,30,96,50,46,39,22,17,21,12,9,0,0,0,36,36,4,9,12,6,0,4,1,32,21,11,4,26,0,3,4
533827752,0,,,179,91,88,30,20,10,149,71,78,100,48,52,137,67,70,49,23,26,22,10,12,2,0,2,49,49,3,9,13,16,3,1,4,45,28,17,6,31,0,1,5
533827753,0,,,275,135,140,63,27,36,212,108,104,170,88,82,198,102,96,42,20,22,25,10,15,5,4,1,89,89,11,21,20,27,7,2,1,78,70,8,21,27,3,3,10
533827754,0,,,29,15,14,10,5,5,19,10,9,12,6,6,19,10,9,7,4,3,2,1,1,0,0,0,8,8,2,0,1,2,2,1,0,6,4,2,1,4,0,1,0
533827761,0,,,50,5,45,0,0,0,50,5,45,1,0,1,50,5,45,49,5,44,48,4,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533827762,0,,,184,91,93,48,20,28,135,71,64,117,62,55,120,61,59,18,9,9,8,3,5,1,1,0,63,63,12,12,11,25,3,0,0,51,50,1,11,13,0,7,4
533827771,0,,,22,11,11,2,1,1,20,10,10,13,6,7,19,10,9,7,4,3,3,1,2,0,0,0,7,7,1,3,0,1,1,1,0,6,3,3,1,5,0,0,1
533827772,0,,,14,7,7,1,1,0,13,6,7,5,4,1,13,6,7,8,2,6,3,0,3,0,0,0,4,4,1,0,1,1,0,1,0,3,1,2,0,4,0,1,0
533827773,0,,,36,17,19,8,4,4,28,13,15,20,9,11,26,13,13,8,4,4,2,1,1,0,0,0,9,9,0,1,2,3,2,1,0,9,6,3,2,5,0,0,1
533827774,0,,,177,87,90,15,9,6,162,78,84,104,53,51,148,71,77,58,25,33,37,14,23,1,0,1,60,60,10,18,11,12,5,3,1,50,30,20,3,42,0,8,6
533827781,0,,,94,48,46,9,7,2,85,41,44,60,32,28,80,38,42,25,9,16,17,6,11,0,0,0,27,27,1,8,6,4,6,1,1,26,13,13,3,17,0,0,3
533827782,1,,533827691,148,73,75,8,5,3,141,69,72,81,41,40,132,65,67,60,28,32,38,14,24,1,0,1,43,43,4,12,10,7,6,3,2,40,21,19,1,36,0,3,5
533827783,0,,,32,18,14,3,1,2,29,17,12,18,11,7,28,16,12,11,6,5,4,1,3,0,0,0,12,12,5,0,3,3,0,1,0,7,5,2,0,7,0,3,0
533827791,1,,533827794,72,36,36,10,2,8,63,34,29,35,20,15,60,33,27,28,14,14,14,5,9,0,0,0,25,25,8,7,4,3,1,1,2,18,10,8,3,19,0,7,2
533827794,2,533827791,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533827821,1,,533827824,36,18,18,1,0,1,38,20,18,26,16,10,35,18,17,12,4,8,6,1,5,0,0,0,13,13,4,7,4,0,1,1,0,13,10,3,0,9,0,0,2
533827824,2,533827821,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533827831,0,,,920,458,462,67,33,34,851,425,426,520,273,247,807,400,407,331,152,179,189,74,115,9,4,5,284,281,64,105,43,35,21,12,1,215,168,47,15,148,11,25,50
533827832,0,,,350,161,189,42,18,24,308,143,165,230,110,120,283,133,150,78,33,45,45,17,28,10,4,6,136,136,33,38,34,23,3,3,2,101,85,16,6,55,2,12,13
533827833,0,,,163,79,84,22,11,11,140,68,72,103,51,52,123,57,66,37,17,20,15,8,7,0,0,0,68,68,23,19,9,11,5,1,0,45,40,5,5,27,3,10,7
533827834,0,,,509,263,246,81,46,35,428,217,211,333,167,166,397,202,195,95,50,45,53,23,30,10,2,8,187,187,40,55,37,37,13,2,3,145,122,23,29,68,6,13,16
533827841,0,,,41,20,21,8,4,4,33,16,17,26,13,13,30,15,15,7,3,4,4,2,2,1,0,1,15,15,2,6,4,2,0,0,1,13,12,1,2,5,0,2,1
533827842,0,,,95,47,48,12,7,5,83,40,43,52,23,29,80,39,41,31,17,14,15,8,7,0,0,0,39,39,7,17,8,6,0,1,0,32,29,3,2,24,0,5,8
533827843,0,,,658,322,336,74,43,31,582,277,305,409,204,205,553,266,287,173,73,100,88,30,58,14,8,6,261,260,66,93,48,39,8,5,1,192,172,20,24,93,5,16,33
533827844,0,,,159,83,76,23,12,11,136,71,65,105,56,49,125,68,57,31,15,16,18,9,9,1,0,1,52,52,5,14,9,21,3,0,0,46,38,8,3,22,0,3,5
533827884,0,,,17,10,7,3,3,0,14,7,7,7,4,3,14,7,7,7,3,4,3,1,2,0,0,0,5,5,1,1,1,0,1,1,0,4,1,3,1,4,0,0,1
533827891,2,533827893,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533827893,1,,533827891,49,26,23,0,0,0,56,29,27,30,16,14,54,29,25,26,13,13,13,8,5,0,0,0,19,19,3,8,4,5,1,0,0,18,11,7,0,17,0,2,4
533827903,0,,,79,16,63,0,0,0,79,16,63,1,1,0,79,16,63,78,15,63,76,14,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533827931,0,,,62,7,55,0,0,0,62,7,55,1,0,1,62,7,55,61,7,54,58,6,52,0,0,0,5,4,1,2,1,0,0,0,0,3,3,0,0,4,0,1,2
533827932,1,,533827934,81,37,44,9,4,5,80,37,43,50,26,24,78,37,41,30,11,19,19,7,12,0,0,0,27,27,3,12,5,7,1,1,1,26,20,6,4,22,0,3,5
533827934,2,533827932,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533827941,0,,,387,187,200,52,22,30,335,165,170,241,120,121,306,147,159,94,45,49,54,26,28,12,3,9,146,146,42,39,24,23,10,5,3,103,80,23,15,57,8,7,15
533827942,0,,,246,125,121,40,18,22,206,107,99,160,85,75,198,103,95,46,22,24,27,11,16,1,1,0,103,103,36,20,25,16,5,1,0,66,57,9,13,34,10,8,6
533827944,0,,,254,119,135,42,22,20,206,93,113,155,72,83,179,78,101,51,21,30,14,4,10,5,1,4,98,98,27,24,24,14,4,4,1,69,58,11,11,40,0,15,4
533827953,0,,,96,49,47,22,13,9,74,36,38,64,32,32,69,34,35,10,4,6,4,1,3,1,1,0,38,38,9,9,13,6,0,1,0,29,28,1,7,7,0,2,2
533827973,2,533827974,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533827974,1,,533827973;533827983,31,14,17,4,2,2,33,15,18,17,10,7,33,15,18,16,5,11,10,3,7,0,0,0,11,11,3,6,3,0,0,1,1,11,7,4,0,10,0,0,2
533827983,2,533827974,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830031,2,533830034,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830033,2,533830034,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830034,1,,533830031;533830033,100,45,55,12,5,7,99,45,54,46,23,23,96,44,52,53,22,31,28,11,17,0,0,0,40,40,10,23,5,7,1,0,1,36,29,7,2,35,0,8,12
533830042,2,533830043,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830043,1,,533830042;533830044,29,16,13,8,4,4,30,18,12,15,10,5,30,18,12,15,8,7,11,6,5,0,0,0,13,13,8,3,3,1,1,1,0,9,8,1,2,10,0,4,2
533830044,2,533830043,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830051,2,533830053,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830053,1,,533830051;533830054,29,18,11,6,4,2,33,20,13,19,13,6,32,19,13,14,7,7,9,6,3,0,0,0,9,9,3,2,4,1,2,1,0,9,9,0,2,8,0,1,2
533830054,2,533830053,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830063,1,,533830161,31,14,17,3,1,2,32,15,17,11,6,5,31,15,16,21,9,12,13,6,7,0,0,0,14,14,3,7,6,0,0,0,0,13,11,2,1,12,0,2,6
533830132,1,,533830242;533830243,32,15,17,5,2,3,36,19,17,20,11,9,34,18,16,16,8,8,12,4,8,0,0,0,16,16,10,6,5,1,0,0,0,12,12,0,3,12,0,7,4
533830134,1,,533830232;533830234,19,7,12,3,1,2,23,11,12,12,6,6,22,11,11,11,5,6,7,3,4,0,0,0,8,8,8,1,2,1,0,1,0,5,3,2,0,9,0,5,1
533830141,2,533830142,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830142,1,,533830141;533830143,15,9,6,2,2,0,16,9,7,6,5,1,15,8,7,10,4,6,6,2,4,0,0,0,7,7,3,5,0,0,1,0,0,6,5,1,0,6,0,2,4
533830143,2,533830142,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830161,2,533830063,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830232,2,533830134,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830234,2,533830134,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830242,2,533830132,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830243,2,533830132,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830341,2,533830343,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830343,1,,533830341;533830344,8,4,4,0,0,0,16,7,9,8,3,5,15,7,8,8,4,4,8,4,4,0,0,0,2,2,0,3,0,1,0,1,0,5,3,2,0,4,0,0,2
533830344,2,533830343,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830442,2,533830444,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830444,1,,533830442;533830642;533830742,7,4,3,0,0,0,12,7,5,2,2,0,12,7,5,10,5,5,7,4,3,0,0,0,3,3,1,4,1,0,0,0,0,5,5,0,0,5,0,0,4
533830642,2,533830444,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533830742,2,533830444,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533832484,2,533832692,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533832691,0,,,32,14,18,6,4,2,26,10,16,20,8,12,23,10,13,6,2,4,2,0,2,0,0,0,11,11,2,4,1,2,1,1,0,9,8,1,0,4,0,1,1
533832692,1,,533832484,47,20,27,3,2,1,46,20,26,25,10,15,43,19,24,21,10,11,15,8,7,0,0,0,22,22,7,9,5,1,1,0,0,15,14,1,0,13,0,2,5
533832694,0,,,76,38,38,13,5,8,63,33,30,53,28,25,56,30,26,10,5,5,2,1,1,1,0,1,31,31,9,5,11,6,0,0,0,22,22,0,6,8,0,5,1
533833051,2,533833052,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533833052,1,,533833051,106,51,55,9,6,3,103,47,56,62,30,32,100,45,55,41,17,24,19,6,13,0,0,0,42,42,12,13,13,3,2,1,1,33,23,10,2,28,0,8,6
533833053,0,,,24,14,10,5,4,1,19,10,9,11,6,5,18,10,8,8,4,4,1,0,1,0,0,0,9,9,3,3,1,0,1,0,1,6,4,2,1,5,0,1,2
533833054,0,,,92,50,42,6,5,1,86,45,41,61,36,25,78,42,36,25,9,16,17,5,12,0,0,0,30,30,4,7,7,7,5,0,0,26,18,8,0,19,0,3,3
533833061,0,,,204,102,102,17,8,9,187,94,93,119,65,54,173,87,86,68,29,39,40,17,23,4,3,1,68,68,10,17,22,9,5,3,2,58,40,18,5,43,1,8,9
533833062,0,,,184,89,95,21,8,13,163,81,82,137,67,70,147,74,73,26,14,12,10,4,6,3,2,1,61,61,6,17,18,14,4,1,1,55,47,8,4,18,0,2,7
533833063,0,,,225,117,108,10,5,5,215,112,103,133,73,60,206,107,99,82,39,43,48,20,28,1,0,1,83,83,18,30,13,10,6,5,1,65,49,16,3,50,0,7,16
533833064,0,,,357,170,187,48,20,28,309,150,159,225,105,120,289,141,148,84,45,39,45,21,24,0,0,0,124,124,22,33,28,26,10,4,1,100,83,17,10,62,0,15,12
533833071,0,,,738,367,371,85,47,38,651,319,332,420,220,200,625,307,318,231,99,132,130,49,81,12,3,9,283,281,86,78,52,36,16,9,4,189,149,40,26,135,13,29,24
533833072,0,,,367,174,193,69,31,38,296,142,154,238,115,123,275,133,142,58,27,31,17,7,10,1,0,1,117,117,12,26,35,29,10,3,2,102,89,13,18,40,0,7,9
533833073,0,,,585,287,298,71,38,33,511,248,263,295,155,140,498,240,258,216,93,123,112,40,72,12,5,7,215,214,49,70,43,36,10,4,2,161,131,30,18,125,2,27,34
533833074,0,,,444,227,217,55,30,25,372,189,183,256,132,124,361,184,177,116,57,59,61,25,36,1,0,1,170,169,43,50,32,29,9,3,3,122,99,23,19,76,8,12,24
533833081,0,,,133,65,68,23,11,12,109,54,55,96,49,47,99,51,48,13,5,8,5,2,3,0,0,0,42,42,5,10,9,10,7,1,0,35,31,4,7,10,2,0,3
533833082,0,,,252,126,126,26,14,12,226,112,114,164,83,81,214,107,107,62,29,33,24,10,14,0,0,0,87,87,9,37,14,17,5,2,3,78,61,17,3,43,1,4,12
533833083,0,,,515,256,259,63,35,28,452,221,231,296,149,147,422,203,219,156,72,84,90,39,51,3,1,2,178,178,28,46,41,45,16,2,0,149,114,35,15,101,4,13,28
533833084,0,,,574,273,301,69,37,32,504,236,268,321,153,168,475,220,255,183,83,100,91,37,54,2,0,2,203,203,39,68,37,28,15,11,5,164,120,44,15,125,3,21,31
533833091,0,,,58,25,33,2,0,2,56,25,31,42,21,21,53,23,30,14,4,10,7,2,5,0,0,0,21,21,2,8,5,5,1,0,0,19,13,6,1,10,0,1,4
533833092,0,,,297,152,145,40,22,18,257,130,127,209,105,104,241,120,121,48,25,23,24,12,12,1,0,1,108,108,23,33,21,15,12,3,1,85,67,18,11,35,5,6,3
533833093,0,,,101,54,47,13,11,2,88,43,45,72,36,36,83,41,42,16,7,9,10,4,6,1,0,1,35,35,2,15,7,7,4,0,0,32,27,5,5,9,0,0,3
533833094,0,,,247,120,127,37,19,18,210,101,109,173,87,86,193,95,98,37,14,23,13,4,9,9,5,4,88,88,21,18,21,17,8,2,1,64,52,12,8,29,2,7,5
533833142,0,,,49,26,23,3,1,2,46,25,21,27,17,10,46,25,21,19,8,11,13,5,8,0,0,0,20,20,5,7,2,6,0,0,0,15,13,2,0,13,0,3,2
533833144,0,,,117,59,58,5,2,3,112,57,55,53,30,23,111,56,55,59,27,32,29,12,17,0,0,0,50,50,10,22,11,5,2,0,0,40,34,6,1,40,0,8,16
533833151,0,,,28,16,12,4,3,1,24,13,11,9,6,3,23,12,11,15,7,8,5,2,3,0,0,0,12,12,2,5,4,1,0,0,0,10,10,0,3,8,0,1,5
533833152,0,,,28,13,15,3,1,2,25,12,13,15,9,6,25,12,13,10,3,7,8,3,5,0,0,0,9,9,0,4,2,2,0,1,0,9,6,3,0,7,0,0,3
533833153,0,,,48,21,27,2,1,1,46,20,26,31,15,16,41,19,22,15,5,10,12,4,8,0,0,0,15,15,3,4,2,3,0,2,1,12,7,5,1,11,0,3,2
533833161,0,,,184,89,95,19,9,10,165,80,85,118,58,60,157,77,80,47,22,25,21,8,13,0,0,0,58,58,7,14,12,15,7,3,0,51,36,15,3,35,0,4,5
533833162,0,,,127,66,61,22,12,10,105,54,51,78,42,36,98,52,46,27,12,15,11,4,7,3,2,1,47,47,8,15,10,11,3,0,0,39,33,6,6,21,0,3,4
533833163,0,,,130,66,64,12,5,7,118,61,57,69,39,30,113,59,54,49,22,27,24,9,15,0,0,0,45,45,10,10,11,7,3,4,0,35,24,11,2,31,0,5,9
533833164,0,,,225,114,111,25,15,10,200,99,101,143,74,69,183,90,93,57,25,32,22,11,11,4,3,1,80,80,18,19,18,14,7,4,0,62,46,16,5,40,0,8,9
533833171,0,,,528,272,256,65,42,23,452,224,228,274,144,130,437,214,223,178,80,98,85,32,53,12,5,7,202,201,42,73,37,29,10,8,2,155,120,35,15,121,0,29,36
533833172,0,,,453,222,231,81,43,38,369,178,191,288,141,147,345,166,179,81,37,44,40,18,22,5,1,4,164,164,37,39,35,36,13,4,0,124,110,14,24,54,3,11,15
533833173,0,,,506,249,257,78,35,43,426,213,213,307,160,147,401,198,203,119,53,66,59,26,33,38,20,18,207,207,62,57,45,24,16,2,1,145,122,23,20,85,9,25,15
533833174,0,,,205,111,94,33,15,18,172,96,76,122,68,54,166,92,74,50,28,22,25,14,11,0,0,0,82,82,22,25,17,11,6,0,1,59,52,7,13,35,1,12,11
533833181,0,,,436,206,230,111,57,54,325,149,176,269,121,148,294,132,162,56,28,28,17,7,10,8,4,4,149,149,26,35,37,33,13,3,2,123,110,13,29,40,0,8,10
533833182,0,,,492,213,279,51,28,23,439,184,255,302,143,159,386,164,222,137,41,96,96,21,75,4,3,1,147,146,14,48,35,32,11,3,3,130,107,23,10,61,0,8,17
533833183,0,,,129,60,69,36,21,15,90,38,52,83,34,49,71,29,42,7,4,3,3,2,1,2,0,2,47,47,9,10,17,7,3,1,0,37,35,2,13,5,0,2,2
533833191,0,,,49,26,23,10,7,3,39,19,20,28,13,15,35,18,17,11,6,5,7,3,4,0,0,0,17,15,3,4,2,4,2,0,0,12,9,3,3,6,0,2,1
533833192,0,,,129,68,61,24,13,11,105,55,50,91,48,43,93,46,47,14,7,7,7,4,3,0,0,0,41,41,5,10,8,12,5,0,1,36,34,2,8,10,0,1,2
533833193,0,,,690,338,352,124,66,58,563,271,292,428,206,222,517,253,264,135,65,70,65,28,37,1,0,1,231,231,37,51,62,52,19,8,2,191,157,34,26,92,1,17,12
533833194,0,,,521,263,258,105,50,55,415,213,202,344,180,164,387,200,187,71,33,38,26,12,14,3,0,3,184,184,34,45,46,40,16,2,1,147,134,13,31,48,3,3,11
533833241,0,,,32,15,17,2,1,1,30,14,16,18,9,9,29,14,15,12,5,7,5,1,4,0,0,0,11,11,2,2,4,1,2,0,0,9,4,5,1,9,0,2,1
533833242,0,,,94,50,44,6,5,1,88,45,43,53,30,23,83,41,42,35,15,20,17,8,9,0,0,0,34,34,7,13,4,4,3,3,0,27,21,6,1,24,0,6,9
533833243,1,,533833333;533833422;533833424,77,40,37,5,2,3,82,42,40,53,28,25,79,40,39,29,14,15,16,7,9,0,0,0,19,19,4,5,5,3,3,4,1,21,11,10,2,19,0,1,3
533833244,0,,,233,117,116,19,13,6,214,104,110,135,70,65,202,98,104,79,34,45,39,17,22,0,0,0,80,80,12,27,13,19,4,3,2,68,50,18,4,51,0,4,13
533833251,0,,,120,63,57,8,6,2,112,57,55,66,36,30,111,57,54,46,21,25,23,10,13,0,0,0,48,48,10,16,11,10,1,0,0,37,30,7,1,29,0,8,8
533833252,2,533833254,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533833253,0,,,45,21,24,9,5,4,36,16,20,25,11,14,35,16,19,11,5,6,2,0,2,1,0,1,18,18,7,3,3,3,1,1,0,11,9,2,3,8,1,4,0
533833254,1,,533833252,280,131,149,37,16,21,249,119,130,194,91,103,236,112,124,55,28,27,22,10,12,3,0,3,106,106,13,49,17,23,4,2,0,95,83,12,9,40,0,4,15
533833261,0,,,186,88,98,27,13,14,159,75,84,103,48,55,152,72,80,56,27,29,29,12,17,0,0,0,66,66,9,24,12,13,7,1,0,57,44,13,8,38,0,5,11
533833262,0,,,552,267,285,74,37,37,477,229,248,329,164,165,450,215,235,148,65,83,51,19,32,7,4,3,224,224,58,79,41,25,15,4,2,165,146,19,25,105,3,25,32
533833263,0,,,234,126,108,31,19,12,203,107,96,133,69,64,189,99,90,70,38,32,28,14,14,1,0,1,84,84,8,34,21,13,5,3,0,76,65,11,6,47,1,4,18
533833264,0,,,711,337,374,121,57,64,588,279,309,384,187,197,550,258,292,204,92,112,97,42,55,9,5,4,270,270,54,89,61,45,12,7,2,214,183,31,30,133,4,25,46
533833271,0,,,827,386,441,87,39,48,728,342,386,401,206,195,707,335,372,327,136,191,207,74,133,3,0,3,253,251,66,76,48,41,9,7,4,180,143,37,26,124,3,24,29
533833272,0,,,593,298,295,57,29,28,535,268,267,359,180,179,509,253,256,176,88,88,89,43,46,4,1,3,216,216,41,65,53,35,11,10,1,174,140,34,17,117,3,23,30
533833273,0,,,853,392,461,100,52,48,748,338,410,463,223,240,719,323,396,285,115,170,134,51,83,7,2,5,327,326,77,110,63,42,19,9,6,246,196,50,19,188,2,37,47
533833274,0,,,508,239,269,62,38,24,444,201,243,312,147,165,415,191,224,132,54,78,69,26,43,5,1,4,195,195,47,57,42,29,15,5,0,148,122,26,20,93,1,25,17
533833281,2,533833283,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533833282,0,,,430,205,225,54,25,29,376,180,196,250,127,123,356,171,185,126,53,73,73,30,43,8,3,5,143,143,16,45,40,21,12,4,5,126,96,30,11,80,0,10,19
533833283,1,,533833281,331,153,178,40,18,22,293,137,156,162,83,79,282,131,151,131,54,77,84,24,60,0,0,0,95,94,22,22,23,17,8,3,0,72,58,14,8,42,2,8,3
533833284,0,,,521,252,269,85,38,47,436,214,222,317,156,161,407,201,206,119,58,61,68,29,39,5,3,2,179,179,34,47,37,37,15,4,5,144,116,28,24,85,0,20,18
533833291,0,,,996,469,527,199,94,105,795,374,421,601,280,321,744,354,390,194,94,100,86,36,50,9,4,5,327,327,43,91,67,78,33,13,2,277,235,42,54,142,1,29,35
533833292,0,,,427,214,213,68,34,34,358,180,178,298,153,145,332,162,170,60,27,33,19,5,14,13,2,11,158,158,24,53,38,33,9,1,0,132,117,15,17,42,4,3,15
533833293,0,,,376,171,205,85,44,41,291,127,164,245,111,134,268,118,150,46,16,30,20,6,14,4,1,3,125,125,22,32,22,29,14,4,2,103,88,15,27,33,4,6,10
533833294,0,,,131,59,72,32,17,15,99,42,57,84,36,48,93,37,56,15,6,9,7,2,5,0,0,0,39,39,0,13,10,13,1,0,2,37,33,4,7,9,0,0,4
533833333,2,533833243,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533833342,0,,,173,89,84,18,10,8,155,79,76,91,52,39,147,76,71,64,27,37,36,18,18,0,0,0,65,65,15,22,8,12,6,2,0,50,42,8,3,43,0,8,13
533833344,0,,,96,48,48,14,6,8,82,42,40,52,26,26,78,39,39,30,16,14,11,5,6,0,0,0,32,32,2,15,5,5,2,2,1,30,26,4,3,19,0,1,8
533833351,0,,,54,24,30,6,2,4,48,22,26,28,14,14,45,21,24,20,8,12,13,4,9,0,0,0,20,20,3,8,4,3,1,1,0,17,13,4,0,14,0,2,3
533833352,0,,,355,183,172,78,46,32,277,137,140,231,114,117,262,128,134,46,23,23,17,8,9,7,3,4,116,116,13,29,33,25,11,5,0,103,94,9,21,30,0,5,12
533833353,0,,,79,32,47,9,4,5,70,28,42,46,20,26,68,28,40,24,8,16,13,1,12,0,0,0,23,23,5,2,7,3,2,2,2,18,6,12,2,17,0,2,0
533833354,0,,,182,75,107,16,8,8,166,67,99,79,41,38,159,65,94,87,26,61,57,10,47,5,3,2,48,47,5,17,13,9,1,1,1,40,34,6,1,21,0,4,8
533833361,0,,,783,375,408,106,57,49,677,318,359,528,251,277,616,293,323,149,67,82,69,23,46,7,2,5,253,251,32,69,63,58,23,5,1,219,196,23,20,80,1,14,21
533833362,0,,,665,320,345,104,48,56,554,269,285,383,191,192,510,247,263,171,78,93,91,39,52,5,1,4,234,234,38,80,40,44,24,6,2,191,162,29,21,114,4,18,44
533833363,0,,,1169,600,569,226,103,123,932,492,440,795,419,376,832,432,400,137,73,64,42,19,23,33,17,16,437,437,120,92,95,91,24,10,5,307,284,23,62,99,29,25,25
