KEY_CODE,OBJ_ID,River,WaterDepth,1995,2000,2005,2010,2015,Area,Menseki,Anbun,1995_A,2000_A,2005_A,2010_A,2015_A,Up_95-15,Cat_1
"533925681","8673",多摩川,"13","6899","6398","5559","7131","7155",261978.871,198284.314,0.757,5222.543,4843.286,4208.163,5398.167,5416.335,3.711,"1"
"533925682","8674",多摩川,"13","5978","5589","5720","5764","5986",261978.871,973.960,0.004,23.912,22.356,22.880,23.056,23.944,0.134,"1"
"533925683","8675",多摩川,"13","6358","6508","6198","6299","6449",261965.496,85734.080,0.327,2079.066,2128.116,2026.746,2059.773,2108.823,1.431,"1"
"533925691","8677",多摩川,"13","3389","3917","4384","4703","5329",261978.871,117523.786,0.449,1521.661,1758.733,1968.416,2111.647,2392.721,57.244,"1"
"533925692","8678",多摩川,"13","2590","2787","2792","2940","3117",261978.871,102165.548,0.390,1010.100,1086.930,1088.880,1146.600,1215.630,20.347,"1"
"533925693","8679",多摩川,"13","3959","3703","3709","4121","4867",261965.496,129881.519,0.496,1963.664,1836.688,1839.664,2044.016,2414.032,22.935,"1"
"533925694","8680",多摩川,"13","3431","3059","3093","2985","2970",261965.496,1954.254,0.007,24.017,21.413,21.651,20.895,20.790,-13.436,"0"
"533925694","8680",多摩川,"13","3431","3059","3093","2985","2970",261965.496,124278.200,0.474,1626.294,1449.966,1466.082,1414.890,1407.780,-13.436,"0"
"533925721","8689",多摩川,"13","4566","4166","4047","4287","4754",261952.120,18279.361,0.070,319.620,291.620,283.290,300.090,332.780,4.117,"1"
"533925722","8690",多摩川,"13","3556","3646","3546","3491","3639",261952.120,14471.216,0.055,195.580,200.530,195.030,192.005,200.145,2.334,"1"
"533925722","8690",多摩川,"13","3556","3646","3546","3491","3639",261952.120,911.931,0.003,10.668,10.938,10.638,10.473,10.917,2.334,"1"
"533925722","8690",多摩川,"13","3556","3646","3546","3491","3639",261952.120,36525.082,0.139,494.284,506.794,492.894,485.249,505.821,2.334,"1"
"533925724","8692",多摩川,"13","4884","4949","5016","5228","5196",261938.743,18256.200,0.070,341.880,346.430,351.120,365.960,363.720,6.388,"1"
"533925731","8693",多摩川,"13","2989","2901","2776","3076","3255",261952.120,15470.846,0.059,176.351,171.159,163.784,181.484,192.045,8.899,"1"
"533925731","8693",多摩川,"13","2989","2901","2776","3076","3255",261952.120,1832.803,0.007,20.923,20.307,19.432,21.532,22.785,8.899,"1"
"533925732","8694",多摩川,"13","5033","5645","5629","6003","6172",261952.120,193628.543,0.739,3719.387,4171.655,4159.831,4436.217,4561.108,22.631,"1"
"533925733","8695",多摩川,"13","4411","4218","4690","4725","4527",261938.743,46131.727,0.176,776.336,742.368,825.440,831.600,796.752,2.630,"1"
"533925733","8695",多摩川,"13","4411","4218","4690","4725","4527",261938.743,1029.466,0.004,17.644,16.872,18.760,18.900,18.108,2.630,"1"
"533925734","8696",多摩川,"13","4748","4309","5149","5285","5337",261938.743,16381.522,0.063,299.124,271.467,324.387,332.955,336.231,12.405,"1"
"533925734","8696",多摩川,"13","4748","4309","5149","5285","5337",261938.743,28124.320,0.107,508.036,461.063,550.943,565.495,571.059,12.405,"1"
"533925734","8696",多摩川,"13","4748","4309","5149","5285","5337",261938.743,55701.761,0.213,1011.324,917.817,1096.737,1125.705,1136.781,12.405,"1"
"533925741","8697",多摩川,"13","3394","3201","3227","3204","3157",261952.120,36555.188,0.140,475.160,448.140,451.780,448.560,441.980,-6.983,"0"
"533925741","8697",多摩川,"13","3394","3201","3227","3204","3157",261952.120,31814.392,0.121,410.674,387.321,390.467,387.684,381.997,-6.983,"0"
"533925742","8698",多摩川,"13","1095","1109","972","793","473",261952.120,30811.388,0.118,129.210,130.862,114.696,93.574,55.814,-56.804,"0"
"533925743","8699",多摩川,"13","846","645","661","573","537",261938.743,1864.757,0.007,5.922,4.515,4.627,4.011,3.759,-36.525,"0"
"533925744","8700",多摩川,"13","1668","1684","6264","6571","7017",261938.743,1900.735,0.007,11.676,11.788,43.848,45.997,49.119,320.683,"2"
"533925744","8700",多摩川,"13","1668","1684","6264","6571","7017",261938.743,16371.460,0.063,105.084,106.092,394.632,413.973,442.071,320.683,"2"
"533925744","8700",多摩川,"13","1668","1684","6264","6571","7017",261938.743,30882.776,0.118,196.824,198.712,739.152,775.378,828.006,320.683,"2"
"533925744","8700",多摩川,"13","1668","1684","6264","6571","7017",261938.743,33524.944,0.128,213.504,215.552,801.792,841.088,898.176,320.683,"2"
"533925751","8701",多摩川,"13","5280","5126","5339","5371","5210",261952.120,178080.360,0.680,3590.400,3485.680,3630.520,3652.280,3542.800,-1.326,"0"
"533925752","8702",多摩川,"13","4626","4662","5021","5174","5198",261952.120,79958.293,0.305,1410.930,1421.910,1531.405,1578.070,1585.390,12.365,"1"
"533925752","8702",多摩川,"13","4626","4662","5021","5174","5198",261952.120,22055.808,0.084,388.584,391.608,421.764,434.616,436.632,12.365,"1"
"533925753","8703",多摩川,"13","3805","4358","4493","5081","5706",261938.743,180105.258,0.688,2617.840,2998.304,3091.184,3495.728,3925.728,49.961,"1"
"533925754","8704",多摩川,"13","4031","4423","4625","4488","4760",261938.743,61685.741,0.235,947.285,1039.405,1086.875,1054.680,1118.600,18.085,"1"
"533925754","8704",多摩川,"13","4031","4423","4625","4488","4760",261938.743,110.440,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925761","8705",多摩川,"13","5214","5377","5184","5248","5443",261952.120,132949.725,0.508,2648.712,2731.516,2633.472,2665.984,2765.044,4.392,"1"
"533925762","8706",多摩川,"13","4514","4906","4870","5359","5737",261952.120,1912.229,0.007,31.598,34.342,34.090,37.513,40.159,27.093,"1"
"533925763","8707",多摩川,"13","5556","5319","5593","5543","5739",261938.743,122468.527,0.468,2600.208,2489.292,2617.524,2594.124,2685.852,3.294,"1"
"533925763","8707",多摩川,"13","5556","5319","5593","5543","5739",261938.743,1807.286,0.007,38.892,37.233,39.151,38.801,40.173,3.294,"1"
"533925764","8708",多摩川,"13","6745","7603","7562","8240","8708",261938.743,14449.246,0.055,370.975,418.165,415.910,453.200,478.940,29.103,"1"
"533925771","8709",多摩川,"13","3497","3623","3486","3860","4162",261952.120,1076.908,0.004,13.988,14.492,13.944,15.440,16.648,19.016,"1"
"533925772","8710",多摩川,"13","4058","4737","5026","6885","7628",261952.120,68229.959,0.260,1055.080,1231.620,1306.760,1790.100,1983.280,87.974,"1"
"533925773","8711",多摩川,"13","4253","4631","4415","4984","5086",261938.743,1927.599,0.007,29.771,32.417,30.905,34.888,35.602,19.586,"1"
"533925774","8712",多摩川,"13","5525","5470","5346","5600","5750",261938.743,63546.514,0.243,1342.575,1329.210,1299.078,1360.800,1397.250,4.072,"1"
"533925781","8713",多摩川,"13","5514","5468","5286","5245","5242",261952.120,14439.511,0.055,303.270,300.740,290.730,288.475,288.310,-4.933,"0"
"533925781","8713",多摩川,"13","5514","5468","5286","5245","5242",261952.120,67421.021,0.257,1417.098,1405.276,1358.502,1347.965,1347.194,-4.933,"0"
"533925783","8715",多摩川,"13","6099","6104","5830","5972","6353",261938.743,51014.485,0.195,1189.305,1190.280,1136.850,1164.540,1238.835,4.165,"1"
"533925784","8716",多摩川,"13","5654","5399","5175","5412","5555",261938.743,978.105,0.004,22.616,21.596,20.700,21.648,22.220,-1.751,"0"
"533925791","8717",多摩川,"13","3670","4245","4641","4991","5177",261952.120,36715.648,0.140,513.800,594.300,649.740,698.740,724.780,41.063,"1"
"533925791","8717",多摩川,"13","3670","4245","4641","4991","5177",261952.120,29757.646,0.114,418.380,483.930,529.074,568.974,590.178,41.063,"1"
"533925792","8718",多摩川,"13","1563","1454","1429","1682","1770",261952.120,17357.139,0.066,103.158,95.964,94.314,111.012,116.820,13.244,"1"
"533925792","8718",多摩川,"13","1563","1454","1429","1682","1770",261952.120,3739.204,0.014,21.882,20.356,20.006,23.548,24.780,13.244,"1"
"533925792","8718",多摩川,"13","1563","1454","1429","1682","1770",261952.120,42460.130,0.162,253.206,235.548,231.498,272.484,286.740,13.244,"1"
"533925793","8719",多摩川,"13","5347","5121","5153","5326","5645",261938.743,197443.816,0.754,4031.638,3861.234,3885.362,4015.804,4256.330,5.573,"1"
"533925794","8720",多摩川,"13","3378","3445","3682","3886","3714",261938.743,206968.010,0.790,2668.620,2721.550,2908.780,3069.940,2934.060,9.947,"1"
"533925814","8728",多摩川,"13","3878","5024","4591","5673","5724",261911.985,802.469,0.003,11.634,15.072,13.773,17.019,17.172,47.602,"1"
"533925821","8729",多摩川,"13","5291","5584","5946","6225","6163",261925.365,95261.953,0.364,1925.924,2032.576,2164.344,2265.900,2243.332,16.481,"1"
"533925822","8730",多摩川,"13","2300","2335","2356","2476","2463",261925.365,806.221,0.003,6.900,7.005,7.068,7.428,7.389,7.087,"1"
"533925822","8730",多摩川,"13","2300","2335","2356","2476","2463",261925.365,13677.683,0.052,119.600,121.420,122.512,128.752,128.076,7.087,"1"
"533925823","8731",多摩川,"13","4084","4373","4947","5536","6281",261911.985,161126.831,0.615,2511.660,2689.395,3042.405,3404.640,3862.815,53.795,"1"
"533925824","8732",多摩川,"13","2128","2373","2409","8481","10850",261911.985,1016.498,0.004,8.512,9.492,9.636,33.924,43.400,409.868,"2"
"533925824","8732",多摩川,"13","2128","2373","2409","8481","10850",261911.985,46157.884,0.176,374.528,417.648,423.984,1492.656,1909.600,409.868,"2"
"533925824","8732",多摩川,"13","2128","2373","2409","8481","10850",261911.985,1776.144,0.007,14.896,16.611,16.863,59.367,75.950,409.868,"2"
"533925831","8733",多摩川,"13","2070","1787","2904","3204","3930",261925.365,147497.053,0.563,1165.410,1006.081,1634.952,1803.852,2212.590,89.855,"1"
"533925832","8734",多摩川,"13","2988","2976","2852","3250","3648",261925.365,129992.261,0.496,1482.048,1476.096,1414.592,1612.000,1809.408,22.088,"1"
"533925833","8735",多摩川,"13","1381","1505","1604","3346","3428",261911.985,37363.138,0.143,197.483,215.215,229.372,478.478,490.204,148.226,"2"
"533925833","8735",多摩川,"13","1381","1505","1604","3346","3428",261911.985,125296.762,0.478,660.118,719.390,766.712,1599.388,1638.584,148.226,"2"
"533925834","8736",多摩川,"13","1936","1839","1894","2027","2098",261911.985,1864.569,0.007,13.552,12.873,13.258,14.189,14.686,8.368,"1"
"533925834","8736",多摩川,"13","1936","1839","1894","2027","2098",261911.985,16372.407,0.063,121.968,115.857,119.322,127.701,132.174,8.368,"1"
"533925834","8736",多摩川,"13","1936","1839","1894","2027","2098",261911.985,1895.076,0.007,13.552,12.873,13.258,14.189,14.686,8.368,"1"
"533925834","8736",多摩川,"13","1936","1839","1894","2027","2098",261911.985,75436.137,0.288,557.568,529.632,545.472,583.776,604.224,8.368,"1"
"533925841","8737",多摩川,"13","250","86","2233","2678","2673",261925.365,1863.815,0.007,1.750,0.602,15.631,18.746,18.711,969.200,"2"
"533925842","8738",多摩川,"13","3979","4014","4018","4022","4328",261925.365,30874.602,0.118,469.522,473.652,474.124,474.596,510.704,8.771,"1"
"533925842","8738",多摩川,"13","3979","4014","4018","4022","4328",261925.365,161853.923,0.618,2459.022,2480.652,2483.124,2485.596,2674.704,8.771,"1"
"533925843","8739",多摩川,"13","4449","4864","4957","4852","5224",261911.985,30879.619,0.118,524.982,573.952,584.926,572.536,616.432,17.420,"1"
"533925843","8739",多摩川,"13","4449","4864","4957","4852","5224",261911.985,821.178,0.003,13.347,14.592,14.871,14.556,15.672,17.420,"1"
"533925844","8740",多摩川,"13","3680","3461","3476","3597","3769",261911.985,13660.503,0.052,191.360,179.972,180.752,187.044,195.988,2.418,"1"
"533925844","8740",多摩川,"13","3680","3461","3476","3597","3769",261911.985,55696.531,0.213,783.840,737.193,740.388,766.161,802.797,2.418,"1"
"533925851","8741",多摩川,"13","5299","5195","5220","5394","5777",261925.365,181857.685,0.694,3677.506,3605.330,3622.680,3743.436,4009.238,9.021,"1"
"533925852","8742",多摩川,"13","5091","4916","4916","5035","5097",261925.365,241741.180,0.923,4698.993,4537.468,4537.468,4647.305,4704.531,0.118,"1"
"533925853","8743",多摩川,"13","4196","3846","4890","5195","5247",261911.985,87623.356,0.335,1405.660,1288.410,1638.150,1740.325,1757.745,25.048,"1"
"533925854","8744",多摩川,"13","4676","4866","4926","5436","5527",261911.985,72124.133,0.275,1285.900,1338.150,1354.650,1494.900,1519.925,18.199,"1"
"533925861","8745",多摩川,"13","6080","5917","5837","5825","5885",261925.365,209864.176,0.801,4870.080,4739.517,4675.437,4665.825,4713.885,-3.207,"0"
"533925862","8746",多摩川,"13","6457","6201","5629","5722","5630",261925.365,177203.470,0.677,4371.389,4198.077,3810.833,3873.794,3811.510,-12.808,"0"
"533925863","8747",多摩川,"13","6179","6170","6172","6715","6562",261911.985,56715.303,0.217,1340.843,1338.890,1339.324,1457.155,1423.954,6.198,"1"
"533925864","8748",多摩川,"13","5625","6453","6327","6328","6509",261911.985,137625.164,0.525,2953.125,3387.825,3321.675,3322.200,3417.225,15.716,"1"
"533925871","8749",多摩川,"13","6418","6656","6405","6308","6847",261925.365,207123.421,0.791,5076.638,5264.896,5066.355,4989.628,5415.977,6.684,"1"
"533925872","8750",多摩川,"13","6812","6721","6660","6851","6605",261925.365,47166.703,0.180,1226.160,1209.780,1198.800,1233.180,1188.900,-3.039,"0"
"533925873","8751",多摩川,"13","6728","6347","6355","6431","6509",261911.985,35465.965,0.135,908.280,856.845,857.925,868.185,878.715,-3.255,"0"
"533925884","8756",多摩川,"13","6707","7035","7055","7436","7679",261911.985,16361.723,0.062,415.834,436.170,437.410,461.032,476.098,14.492,"1"
"533925891","8757",多摩川,"13","5051","4842","4822","4934","5064",261925.365,156154.349,0.596,3010.396,2885.832,2873.912,2940.664,3018.144,0.257,"1"
"533925892","8758",多摩川,"13","1252","1269","1259","1188","1458",261925.365,102868.664,0.393,492.036,498.717,494.787,466.884,572.994,16.454,"1"
"533925912","8766",多摩川,"13","3945","4004","4047","4985","4628",261898.603,18134.669,0.069,272.205,276.276,279.243,343.965,319.332,17.313,"1"
"533925913","8767",多摩川,"13","2483","2447","2588","2943","3137",261885.221,798.565,0.003,7.449,7.341,7.764,8.829,9.411,26.339,"1"
"533925914","8768",多摩川,"13","3859","3927","4025","4915","6053",261885.221,193640.783,0.739,2851.801,2902.053,2974.475,3632.185,4473.167,56.854,"1"
"533925921","8769",多摩川,"13","4375","4094","5076","5039","4878",261898.603,177179.686,0.677,2961.875,2771.638,3436.452,3411.403,3302.406,11.497,"1"
"533925922","8770",多摩川,"13","4001","3657","4039","5453","7241",261898.603,20222.679,0.077,308.077,281.589,311.003,419.881,557.557,80.980,"1"
"533925922","8770",多摩川,"13","4001","3657","4039","5453","7241",261898.603,93670.160,0.358,1432.358,1309.206,1445.962,1952.174,2592.278,80.980,"1"
"533925923","8771",多摩川,"13","4609","4501","4492","5093","5285",261885.221,202028.597,0.771,3553.539,3470.271,3463.332,3926.703,4074.735,14.667,"1"
"533925924","8772",多摩川,"13","5335","6379","6687","6862","7141",261885.221,241677.720,0.923,4924.205,5887.817,6172.101,6333.626,6591.143,33.852,"1"
"533925931","8773",多摩川,"13","4052","4728","4775","5026","5169",261898.603,24770.745,0.095,384.940,449.160,453.625,477.470,491.055,27.567,"1"
"533925931","8773",多摩川,"13","4052","4728","4775","5026","5169",261898.603,127223.422,0.486,1969.272,2297.808,2320.650,2442.636,2512.134,27.567,"1"
"533925932","8774",多摩川,"13","1143","1008","1011","952","875",261898.603,48974.256,0.187,213.741,188.496,189.057,178.024,163.625,-23.447,"0"
"533925932","8774",多摩川,"13","1143","1008","1011","952","875",261898.603,19100.117,0.073,83.439,73.584,73.803,69.496,63.875,-23.447,"0"
"533925933","8775",多摩川,"13","5682","6336","6182","6944","7310",261885.221,158245.856,0.604,3431.928,3826.944,3733.928,4194.176,4415.240,28.652,"1"
"533925934","8776",多摩川,"13","2090","2094","2220","2281","2386",261885.221,18346.474,0.070,146.300,146.580,155.400,159.670,167.020,14.163,"1"
"533925941","8777",多摩川,"13","5406","5478","5565","5766","6408",261898.603,106.269,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925941","8777",多摩川,"13","5406","5478","5565","5766","6408",261898.603,110957.105,0.424,2292.144,2322.672,2359.560,2444.784,2716.992,18.535,"1"
"533925942","8778",多摩川,"13","4289","4358","4443","4468","4570",261898.603,1778.590,0.007,30.023,30.506,31.101,31.276,31.990,6.552,"1"
"533925943","8779",多摩川,"13","3253","3536","3410","3415","3644",261885.221,1768.617,0.007,22.771,24.752,23.870,23.905,25.508,12.020,"1"
"533925982","8794",多摩川,"13","5913","6108","6243","6975","6850",261898.603,14472.297,0.055,325.215,335.940,343.365,383.625,376.750,15.846,"1"
"533925984","8796",多摩川,"13","6252","6550","6358","6805","7440",261885.221,1906.506,0.007,43.764,45.850,44.506,47.635,52.080,19.002,"1"
"533925984","8796",多摩川,"13","6252","6550","6358","6805","7440",261885.221,30852.351,0.118,737.736,772.900,750.244,802.990,877.920,19.002,"1"
"533926401","8961",多摩川,"13","125","113","127","161","173",262032.354,122257.037,0.467,58.375,52.771,59.309,75.187,80.791,38.400,"1"
"533926403","8963",多摩川,"13","676","584","649","795","852",262018.985,225336.227,0.860,581.360,502.240,558.140,683.700,732.720,26.036,"1"
"533926501","9001",多摩川,"13","151","96","106","110","39",262005.615,5792.010,0.022,3.322,2.112,2.332,2.420,0.858,-74.172,"0"
"533926503","9003",多摩川,"13","1960","1968","1874","1918","1984",261992.244,30792.160,0.118,231.280,232.224,221.132,226.324,234.112,1.224,"1"
"533926601","9041",多摩川,"13","629","610","660","993","789",261978.871,30783.149,0.118,74.222,71.980,77.880,117.174,93.102,25.437,"1"
"533926701","9081",多摩川,"13","102","108","100","305","339",261952.120,15386.615,0.059,6.018,6.372,5.900,17.995,20.001,232.353,"2"
"533932693","10279",多摩川,"13","1055","1132","1154","1172","1151",261697.715,15708.321,0.060,63.300,67.920,69.240,70.320,69.060,9.100,"1"
"533932694","10280",多摩川,"13","1224","1179","1178","1125","1000",261697.715,23557.412,0.090,110.160,106.110,106.020,101.250,90.000,-18.301,"0"
"533932782","10314",多摩川,"13","1859","2413","2586","2596","2587",261684.312,2612.670,0.010,18.590,24.130,25.860,25.960,25.870,39.161,"1"
"533932782","10314",多摩川,"13","1859","2413","2586","2596","2587",261684.312,5237.806,0.020,37.180,48.260,51.720,51.920,51.740,39.161,"1"
"533932784","10316",多摩川,"13","1054","1405","1325","1365","1342",261670.906,0.033,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533932784","10316",多摩川,"13","1054","1405","1325","1365","1342",261670.906,2618.849,0.010,10.540,14.050,13.250,13.650,13.420,27.324,"1"
"533932784","10316",多摩川,"13","1054","1405","1325","1365","1342",261670.906,2618.756,0.010,10.540,14.050,13.250,13.650,13.420,27.324,"1"
"533932784","10316",多摩川,"13","1054","1405","1325","1365","1342",261670.906,2615.602,0.010,10.540,14.050,13.250,13.650,13.420,27.324,"1"
"533932791","10317",多摩川,"13","1608","1718","1665","1696","1614",261684.312,62804.399,0.240,385.920,412.320,399.600,407.040,387.360,0.373,"1"
"533932791","10317",多摩川,"13","1608","1718","1665","1696","1614",261684.312,2618.903,0.010,16.080,17.180,16.650,16.960,16.140,0.373,"1"
"533932791","10317",多摩川,"13","1608","1718","1665","1696","1614",261684.312,2612.636,0.010,16.080,17.180,16.650,16.960,16.140,0.373,"1"
"533932791","10317",多摩川,"13","1608","1718","1665","1696","1614",261684.312,2612.602,0.010,16.080,17.180,16.650,16.960,16.140,0.373,"1"
"533932792","10318",多摩川,"13","1617","1509","1373","1364","1425",261684.312,0.032,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533932792","10318",多摩川,"13","1617","1509","1373","1364","1425",261684.312,2618.957,0.010,16.170,15.090,13.730,13.640,14.250,-11.874,"0"
"533932792","10318",多摩川,"13","1617","1509","1373","1364","1425",261684.312,2618.984,0.010,16.170,15.090,13.730,13.640,14.250,-11.874,"0"
"533932792","10318",多摩川,"13","1617","1509","1373","1364","1425",261684.312,2612.716,0.010,16.170,15.090,13.730,13.640,14.250,-11.874,"0"
"533932792","10318",多摩川,"13","1617","1509","1373","1364","1425",261684.312,7856.897,0.030,48.510,45.270,41.190,40.920,42.750,-11.874,"0"
"533932792","10318",多摩川,"13","1617","1509","1373","1364","1425",261684.312,5239.045,0.020,32.340,30.180,27.460,27.280,28.500,-11.874,"0"
"533932793","10319",多摩川,"13","703","898","894","866","763",261670.906,5237.699,0.020,14.060,17.960,17.880,17.320,15.260,8.535,"1"
"533932793","10319",多摩川,"13","703","898","894","866","763",261670.906,2618.796,0.010,7.030,8.980,8.940,8.660,7.630,8.535,"1"
"533932793","10319",多摩川,"13","703","898","894","866","763",261670.906,2615.662,0.010,7.030,8.980,8.940,8.660,7.630,8.535,"1"
"533932794","10320",多摩川,"13","1800","1644","1546","1497","1460",261670.906,5231.520,0.020,36.000,32.880,30.920,29.940,29.200,-18.889,"0"
"533932881","10353",多摩川,"13","814","733","900","1063","1127",261657.500,0.034,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533932881","10353",多摩川,"13","814","733","900","1063","1127",261657.500,5232.078,0.020,16.280,14.660,18.000,21.260,22.540,38.452,"1"
"533932881","10353",多摩川,"13","814","733","900","1063","1127",261657.500,2615.495,0.010,8.140,7.330,9.000,10.630,11.270,38.452,"1"
"533932882","10354",多摩川,"13","737","733","793","749","711",261657.500,5237.262,0.020,14.740,14.660,15.860,14.980,14.220,-3.528,"0"
"533932883","10355",多摩川,"13","823","833","744","707","795",261644.092,2.011,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533932884","10356",多摩川,"13","1950","1957","1937","1949","2078",261644.092,20932.937,0.080,156.000,156.560,154.960,155.920,166.240,6.564,"1"
"533932963","10387",多摩川,"13","2315","2266","2302","2238","2183",261617.272,2618.232,0.010,23.150,22.660,23.020,22.380,21.830,-5.702,"0"
"533932972","10390",多摩川,"13","2933","2853","2937","2802","2798",261630.683,2618.353,0.010,29.330,28.530,29.370,28.020,27.980,-4.603,"0"
"533932973","10391",多摩川,"13","1783","1972","1848","1862","1873",261617.272,2611.953,0.010,17.830,19.720,18.480,18.620,18.730,5.048,"1"
"533932974","10392",多摩川,"13","2364","2468","3243","3178","3775",261617.272,2618.299,0.010,23.640,24.680,32.430,31.780,37.750,59.687,"1"
"533932974","10392",多摩川,"13","2364","2468","3243","3178","3775",261617.272,2618.286,0.010,23.640,24.680,32.430,31.780,37.750,59.687,"1"
"533933701","10681",多摩川,"13","2460","2598","2401","2401","2353",261684.312,2614.375,0.010,24.600,25.980,24.010,24.010,23.530,-4.350,"0"
"533933703","10683",多摩川,"13","2182","1977","1874","1877","1868",261670.906,0.063,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533933703","10683",多摩川,"13","2182","1977","1874","1877","1868",261670.906,2618.782,0.010,21.820,19.770,18.740,18.770,18.680,-14.390,"0"
"533933703","10683",多摩川,"13","2182","1977","1874","1877","1868",261670.906,0.266,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533933703","10683",多摩川,"13","2182","1977","1874","1877","1868",261670.906,1.331,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533933703","10683",多摩川,"13","2182","1977","1874","1877","1868",261670.906,62794.384,0.240,523.680,474.480,449.760,450.480,448.320,-14.390,"0"
"533933704","10684",多摩川,"13","1556","1588","1544","1697","1699",261670.906,13081.141,0.050,77.800,79.400,77.200,84.850,84.950,9.190,"1"
"533933753","10703",多摩川,"13","1629","1589","1710","1689","1804",261670.906,33446.317,0.128,208.512,203.392,218.880,216.192,230.912,10.743,"1"
"533933754","10704",多摩川,"13","2249","2550","2850","2686","2825",261670.906,15595.876,0.060,134.940,153.000,171.000,161.160,169.500,25.611,"1"
"533933754","10704",多摩川,"13","2249","2550","2850","2686","2825",261670.906,45559.943,0.174,391.326,443.700,495.900,467.364,491.550,25.611,"1"
"533933763","10707",多摩川,"13","2257","2697","2943","4111","4540",261670.906,2612.516,0.010,22.570,26.970,29.430,41.110,45.400,101.152,"2"
"533933763","10707",多摩川,"13","2257","2697","2943","4111","4540",261670.906,5237.726,0.020,45.140,53.940,58.860,82.220,90.800,101.152,"2"
"533933763","10707",多摩川,"13","2257","2697","2943","4111","4540",261670.906,7850.255,0.030,67.710,80.910,88.290,123.330,136.200,101.152,"2"
"533933763","10707",多摩川,"13","2257","2697","2943","4111","4540",261670.906,90759.910,0.347,783.179,935.859,1021.221,1426.517,1575.380,101.152,"2"
"533933763","10707",多摩川,"13","2257","2697","2943","4111","4540",261670.906,5339.032,0.020,45.140,53.940,58.860,82.220,90.800,101.152,"2"
"533933763","10707",多摩川,"13","2257","2697","2943","4111","4540",261670.906,43313.011,0.166,374.662,447.702,488.538,682.426,753.640,101.152,"2"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,10456.394,0.040,56.840,55.880,53.400,59.840,44.320,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,2618.782,0.010,14.210,13.970,13.350,14.960,11.080,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,2612.516,0.010,14.210,13.970,13.350,14.960,11.080,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,2618.809,0.010,14.210,13.970,13.350,14.960,11.080,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,26169.055,0.100,142.100,139.700,133.500,149.600,110.800,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,23547.436,0.090,127.890,125.730,120.150,134.640,99.720,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,14020.673,0.054,76.734,75.438,72.090,80.784,59.832,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,321.581,0.001,1.421,1.397,1.335,1.496,1.108,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,5557.982,0.021,29.841,29.337,28.035,31.416,23.268,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,40429.461,0.155,220.255,216.535,206.925,231.880,171.740,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,651.970,0.002,2.842,2.794,2.670,2.992,2.216,-22.027,"0"
"533933764","10708",多摩川,"13","1421","1397","1335","1496","1108",261670.906,15177.381,0.058,82.418,81.026,77.430,86.768,64.264,-22.027,"0"
"533933801","10721",多摩川,"13","1911","1595","1417","1586","1621",261657.500,5237.431,0.020,38.220,31.900,28.340,31.720,32.420,-15.175,"0"
"533933801","10721",多摩川,"13","1911","1595","1417","1586","1621",261657.500,2618.463,0.010,19.110,15.950,14.170,15.860,16.210,-15.175,"0"
"533933802","10722",多摩川,"13","1454","1447","1623","1595","1531",261657.500,2615.567,0.010,14.540,14.470,16.230,15.950,15.310,5.296,"1"
"533933802","10722",多摩川,"13","1454","1447","1623","1595","1531",261657.500,2618.662,0.010,14.540,14.470,16.230,15.950,15.310,5.296,"1"
"533933802","10722",多摩川,"13","1454","1447","1623","1595","1531",261657.500,2615.535,0.010,14.540,14.470,16.230,15.950,15.310,5.296,"1"
"533933802","10722",多摩川,"13","1454","1447","1623","1595","1531",261657.500,2618.702,0.010,14.540,14.470,16.230,15.950,15.310,5.296,"1"
"533933811","10725",多摩川,"13","2516","2644","2721","2586","2543",261657.500,2616.780,0.010,25.160,26.440,27.210,25.860,25.430,1.073,"1"
"533933811","10725",多摩川,"13","2516","2644","2721","2586","2543",261657.500,2618.621,0.010,25.160,26.440,27.210,25.860,25.430,1.073,"1"
