KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
523822044,0,,,754,366,388,97,57,40,651,303,348,439,218,221,628,291,337,212,85,127,114,32,82,14,7,7,268,266,74,72,54,33,23,3,7,186,140,46,32,111,7,17,24
523822051,0,,,969,482,487,122,78,44,840,401,439,590,286,304,795,380,415,250,115,135,102,39,63,17,6,11,354,354,67,118,72,55,28,8,6,283,222,61,37,171,14,19,48
523822052,0,,,1571,771,800,204,106,98,1365,664,701,944,475,469,1277,621,656,421,189,232,176,70,106,13,8,5,533,533,80,148,136,97,45,19,8,449,361,88,56,271,5,39,75
523822053,0,,,1004,489,515,158,80,78,836,404,432,643,327,316,798,385,413,193,77,116,97,37,60,8,1,7,411,410,135,113,66,59,24,11,2,272,222,50,54,133,33,28,28
523822054,0,,,1559,770,789,232,118,114,1322,650,672,1002,505,497,1227,599,628,320,145,175,130,57,73,52,25,27,579,579,145,158,119,89,42,11,15,427,338,89,61,226,14,46,50
523822061,0,,,881,413,468,131,63,68,750,350,400,478,240,238,714,338,376,272,110,162,142,48,94,16,5,11,283,281,52,80,64,42,24,14,5,227,177,50,39,129,4,19,34
523822062,0,,,265,138,127,26,17,9,239,121,118,156,82,74,230,118,112,83,39,44,45,19,26,11,6,5,95,95,15,33,22,13,7,4,1,79,65,14,5,53,0,7,16
523822063,0,,,1344,669,675,191,101,90,1138,564,574,829,423,406,1083,536,547,309,141,168,133,60,73,28,6,22,484,484,97,153,95,77,42,7,13,379,307,72,49,210,8,30,52
523822064,0,,,665,332,333,53,28,25,612,304,308,346,183,163,581,284,297,266,121,145,136,64,72,5,2,3,238,238,33,88,54,35,17,8,3,203,151,52,11,169,0,19,52
523822101,0,,,1756,846,910,250,128,122,1495,711,784,1081,533,548,1412,671,741,414,178,236,243,107,136,16,8,8,694,693,194,198,131,114,30,18,8,493,402,91,65,275,31,56,66
523822102,0,,,2010,1060,950,264,141,123,1725,904,821,1326,742,584,1529,748,781,399,162,237,203,71,132,20,14,6,771,769,233,212,158,110,29,20,7,531,433,98,105,267,37,48,69
523822103,0,,,1814,866,948,246,117,129,1541,737,804,1252,620,632,1459,696,763,289,117,172,124,42,82,19,6,13,863,863,362,241,132,86,27,10,5,492,442,50,87,204,38,60,47
523822104,0,,,1504,734,770,154,73,81,1341,659,682,910,460,450,1279,629,650,431,199,232,201,84,117,10,6,4,622,622,190,189,120,66,36,16,5,425,349,76,36,285,28,48,86
523822111,0,,,1661,805,856,260,124,136,1401,681,720,1084,541,543,1298,633,665,317,140,177,138,57,81,7,1,6,569,569,90,147,149,115,45,17,6,470,376,94,77,217,14,24,43
523822112,0,,,1061,510,551,189,96,93,871,414,457,633,299,334,826,392,434,238,115,123,105,47,58,19,9,10,365,365,66,98,75,83,25,11,7,295,242,53,61,155,6,26,39
523822113,0,,,1562,778,784,211,121,90,1344,653,691,895,444,451,1272,615,657,449,209,240,188,81,107,14,6,8,627,627,195,161,118,97,33,23,0,425,355,70,51,296,33,71,74
523822114,0,,,1185,578,607,213,118,95,972,460,512,732,350,382,912,427,485,240,110,130,105,47,58,2,0,2,388,388,39,117,90,87,36,19,0,346,289,57,66,156,1,19,45
523822121,0,,,615,296,319,63,27,36,551,269,282,335,164,171,518,255,263,216,105,111,87,41,46,6,4,2,216,216,34,79,40,29,20,12,2,181,133,48,14,138,3,14,44
523822122,0,,,441,221,220,62,31,31,378,190,188,263,132,131,351,173,178,115,58,57,43,20,23,1,0,1,144,144,29,34,26,24,21,5,5,115,84,31,6,71,7,3,20
523822123,0,,,460,222,238,57,29,28,403,193,210,269,124,145,385,184,201,134,69,65,49,25,24,3,2,1,157,157,17,51,39,31,16,2,1,138,115,23,16,88,1,9,22
523822124,0,,,618,311,307,93,51,42,523,258,265,396,197,199,495,244,251,127,61,66,44,18,26,1,0,1,234,234,57,74,38,41,14,7,3,176,145,31,26,85,10,11,26
523822131,0,,,865,437,428,90,50,40,775,387,388,510,265,245,717,350,367,265,122,143,99,46,53,8,3,5,299,299,53,86,67,50,23,16,4,244,187,57,20,176,4,26,49
523822132,0,,,548,269,279,66,40,26,482,229,253,320,155,165,459,216,243,162,74,88,66,32,34,3,2,1,192,192,34,57,44,34,11,8,4,158,124,34,22,107,0,21,24
523822133,0,,,1330,652,678,224,120,104,1104,530,574,793,392,401,1039,495,544,311,138,173,113,41,72,11,5,6,475,475,80,131,132,90,23,16,3,390,329,61,69,207,8,35,54
523822134,0,,,683,340,343,104,62,42,575,275,300,409,198,211,544,261,283,166,77,89,61,24,37,8,1,7,247,247,61,57,56,42,20,8,3,181,148,33,20,110,6,16,32
523822141,0,,,1207,583,624,173,84,89,1032,498,534,716,349,367,984,473,511,316,149,167,130,49,81,15,8,7,442,441,94,118,107,81,27,12,2,339,282,57,56,202,10,38,61
523822142,0,,,1162,567,595,186,87,99,975,479,496,726,372,354,914,441,473,249,107,142,104,36,68,18,6,12,426,425,98,114,89,80,28,12,4,325,257,68,63,156,15,25,35
523822143,0,,,1787,854,933,313,153,160,1457,696,761,1089,531,558,1347,645,702,368,165,203,144,60,84,16,8,8,634,634,126,165,137,142,41,15,8,500,421,79,83,252,22,40,68
523822144,0,,,1324,627,697,220,101,119,1088,518,570,807,403,404,1004,474,530,281,115,166,141,53,88,7,4,3,460,459,114,111,75,103,35,19,2,341,267,74,50,160,10,29,34
523822151,0,,,942,450,492,163,88,75,775,360,415,565,265,300,721,335,386,210,95,115,82,37,45,9,5,4,342,342,96,73,63,62,33,8,7,243,185,58,46,143,18,25,36
523822152,0,,,1156,560,596,107,58,49,1049,502,547,656,326,330,990,479,511,393,176,217,197,82,115,43,20,23,405,405,76,121,85,63,37,17,6,324,231,93,25,245,10,34,58
523822153,0,,,1017,503,514,194,105,89,821,398,423,567,281,286,779,379,400,254,117,137,106,50,56,0,0,0,333,333,49,92,65,72,36,12,7,283,235,48,53,157,6,18,48
523822154,0,,,602,279,323,54,22,32,546,255,291,342,167,175,518,243,275,204,88,116,110,39,71,1,0,1,228,228,49,75,52,23,20,8,1,177,130,47,17,135,5,19,35
523822161,1,,523822163,1442,713,729,122,65,57,1321,649,672,794,418,376,1252,617,635,527,231,296,275,108,167,13,7,6,534,534,137,147,107,77,38,22,9,396,288,108,27,356,12,74,70
523822162,0,,,402,194,208,40,23,17,362,171,191,210,107,103,348,166,182,152,64,88,80,32,48,0,0,0,136,136,32,39,23,15,11,6,10,104,68,36,10,105,0,25,17
523822163,2,523822161,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822201,0,,,2207,1111,1096,276,146,130,1903,944,959,1451,749,702,1798,895,903,452,195,257,205,79,126,41,18,23,1040,1040,467,245,156,115,30,19,8,561,472,89,111,311,97,83,67
523822202,0,,,1412,708,704,213,105,108,1188,595,593,917,478,439,1122,562,560,271,117,154,131,54,77,20,7,13,599,599,211,155,107,79,33,11,3,384,334,50,61,190,40,50,48
523822203,0,,,1108,540,568,156,67,89,948,470,478,694,362,332,888,433,455,254,108,146,127,51,76,13,5,8,415,414,95,132,68,78,25,12,4,312,265,47,44,166,9,25,42
523822204,0,,,2047,984,1063,311,165,146,1728,817,911,1289,640,649,1627,766,861,439,177,262,188,60,128,18,13,5,693,690,150,203,151,126,46,10,4,533,464,69,86,217,30,35,60
523822211,0,,,1589,774,815,253,130,123,1324,637,687,1042,513,529,1247,601,646,282,124,158,129,57,72,17,7,10,653,653,203,179,123,98,37,10,3,439,384,55,80,202,33,45,55
523822212,0,,,588,299,289,60,32,28,519,264,255,397,202,195,486,250,236,122,62,60,38,17,21,17,6,11,277,277,121,70,43,29,7,4,3,151,129,22,22,86,27,24,23
523822213,0,,,871,424,447,109,56,53,756,364,392,603,295,308,724,353,371,153,69,84,60,26,34,11,7,4,392,392,160,91,68,47,22,2,2,226,190,36,44,103,34,20,23
523822214,0,,,304,153,151,40,15,25,255,133,122,210,111,99,247,133,114,45,22,23,15,5,10,2,1,1,154,154,76,35,22,16,3,1,1,77,70,7,20,29,16,6,11
523822221,0,,,29,13,16,3,2,1,26,11,15,23,10,13,23,10,13,3,1,2,2,1,1,1,0,1,12,12,5,2,1,3,1,0,0,7,6,1,1,2,3,1,0
523822222,0,,,1237,624,613,215,114,101,1014,507,507,786,398,388,976,494,482,228,109,119,101,44,57,7,4,3,490,490,128,142,107,74,27,11,1,356,310,46,91,159,22,28,45
523822223,0,,,232,134,98,30,18,12,197,114,83,157,95,62,191,112,79,40,19,21,18,10,8,1,1,0,118,118,67,17,18,6,7,3,0,50,42,8,10,24,15,5,6
523822224,0,,,1379,684,695,214,113,101,1156,565,591,924,458,466,1099,532,567,232,107,125,83,34,49,22,12,10,589,589,188,171,121,74,22,11,2,392,355,37,86,157,47,33,45
523822231,0,,,777,377,400,127,63,64,643,309,334,517,249,268,603,286,317,126,60,66,39,17,22,17,5,12,316,316,97,89,58,46,16,7,3,213,179,34,50,84,18,13,20
523822232,0,,,603,310,293,101,61,40,496,247,249,389,189,200,463,228,235,107,58,49,34,16,18,12,5,7,240,240,74,57,45,48,8,8,0,164,142,22,40,78,14,15,19
523822233,0,,,1486,738,748,206,103,103,1271,629,642,937,467,470,1192,589,603,334,162,172,130,59,71,13,6,7,586,586,179,145,102,109,35,12,4,404,341,63,62,227,35,46,58
523822234,0,,,1700,839,861,260,145,115,1436,694,742,1061,527,534,1366,654,712,375,167,208,167,78,89,5,3,2,668,668,176,206,126,98,38,16,8,488,405,83,78,247,32,42,71
523822241,0,,,561,275,286,78,39,39,479,233,246,321,161,160,462,226,236,158,72,86,71,31,40,1,0,1,208,208,51,58,41,34,15,4,5,153,121,32,19,107,4,22,23
523822242,0,,,1215,592,623,175,89,86,1033,499,534,749,372,377,980,469,511,284,127,157,132,54,78,4,1,3,476,476,144,124,94,60,33,14,7,325,259,66,52,184,22,30,45
523822243,0,,,1660,794,866,202,98,104,1449,691,758,964,478,486,1367,651,716,485,213,272,212,84,128,7,3,4,615,614,146,182,124,89,47,18,8,462,372,90,57,311,11,52,85
523822244,0,,,1162,578,584,146,86,60,1010,489,521,716,366,350,935,449,486,294,123,171,154,54,100,45,18,27,451,451,126,118,82,86,26,11,2,323,253,70,43,195,28,35,45
523822251,0,,,1110,527,583,165,85,80,943,441,502,632,321,311,891,415,476,311,120,191,183,60,123,15,4,11,350,349,55,92,98,60,27,15,2,292,231,61,44,151,5,14,32
523822252,0,,,775,375,400,55,32,23,719,343,376,417,220,197,679,317,362,302,123,179,191,70,121,12,7,5,270,268,70,71,61,44,14,7,1,197,146,51,14,159,9,33,29
523822253,0,,,2048,987,1061,198,108,90,1845,877,968,1167,602,565,1751,838,913,678,275,403,435,178,257,15,5,10,769,769,178,228,161,119,49,28,6,585,446,139,58,462,9,106,101
523822254,0,,,1624,797,827,143,68,75,1480,728,752,857,447,410,1413,694,719,623,281,342,339,139,200,9,4,5,630,630,171,192,117,78,41,22,9,456,345,111,34,426,8,109,97
523822301,0,,,886,441,445,153,79,74,728,359,369,515,259,256,691,347,344,213,100,113,115,54,61,10,4,6,348,346,109,92,61,57,13,6,8,236,201,35,50,126,19,27,39
523822302,0,,,468,218,250,59,26,33,409,192,217,266,130,136,378,178,200,143,62,81,69,34,35,1,0,1,163,163,22,59,34,26,12,9,1,140,107,33,11,92,0,12,28
523822303,0,,,992,491,501,127,62,65,864,428,436,608,318,290,827,405,422,256,110,146,123,45,78,4,2,2,375,373,100,112,77,45,20,11,8,268,214,54,40,159,13,21,41
523822304,0,,,602,315,287,74,42,32,528,273,255,361,205,156,476,231,245,167,68,99,70,26,44,5,2,3,209,208,43,61,42,40,9,8,5,164,133,31,26,117,2,27,22
523822311,0,,,287,155,132,26,12,14,261,143,118,178,101,77,251,136,115,83,42,41,37,16,21,3,3,0,113,113,35,32,17,16,6,6,1,77,56,21,8,51,3,8,10
523822312,0,,,471,226,245,75,39,36,396,187,209,268,133,135,382,180,202,128,54,74,52,21,31,11,8,3,166,166,34,38,48,29,7,6,4,131,93,38,20,80,3,7,19
523822313,0,,,431,179,252,62,26,36,367,152,215,269,109,160,305,137,168,98,43,55,42,17,25,2,0,2,136,135,26,36,27,26,10,8,2,108,85,23,17,67,1,12,18
523822314,0,,,162,84,78,11,4,7,151,80,71,96,56,40,140,74,66,55,24,31,27,10,17,3,0,3,62,62,16,18,12,10,4,0,2,46,35,11,4,39,0,11,8
523822321,0,,,508,242,266,88,41,47,420,201,219,330,162,168,400,193,207,90,39,51,42,18,24,6,2,4,194,194,56,48,36,33,14,3,4,134,111,23,30,63,14,14,12
523822322,0,,,929,476,453,129,69,60,786,397,389,648,331,317,746,382,364,138,66,72,65,31,34,9,4,5,451,450,207,100,77,48,12,4,2,234,203,31,58,90,48,22,22
523822323,0,,,115,60,55,17,12,5,98,48,50,70,36,34,93,46,47,28,12,16,8,3,5,1,0,1,42,42,7,16,7,7,3,2,0,35,27,8,7,18,0,1,5
523822324,0,,,1098,541,557,183,96,87,914,445,469,680,336,344,857,416,441,234,109,125,94,40,54,4,1,3,391,391,69,112,91,79,29,7,4,320,264,56,59,149,13,17,43
523822331,0,,,1323,641,682,174,88,86,1141,549,592,848,414,434,1067,511,556,293,135,158,130,53,77,7,3,4,555,555,182,160,95,76,26,10,6,359,297,62,47,197,41,40,53
523822332,0,,,1549,760,789,227,131,96,1317,628,689,1009,495,514,1228,580,648,308,133,175,141,58,83,13,4,9,592,592,149,160,131,102,29,14,7,430,368,62,51,206,17,44,45
523822333,0,,,1742,844,898,346,178,168,1390,662,728,1056,517,539,1287,604,683,334,145,189,153,58,95,13,4,9,620,620,119,171,141,127,36,15,11,493,429,64,93,222,13,44,58
523822334,0,,,1258,620,638,229,110,119,1025,509,516,778,398,380,983,487,496,247,111,136,112,45,67,7,2,5,468,468,121,107,105,85,35,13,2,343,289,54,68,179,4,45,34
523822341,0,,,1671,799,872,247,131,116,1419,668,751,965,469,496,1349,640,709,454,199,255,235,100,135,9,3,6,658,658,176,192,134,101,32,16,7,475,405,70,71,309,14,77,77
523822342,0,,,1498,740,758,211,122,89,1278,614,664,882,453,429,1206,567,639,396,161,235,191,75,116,37,18,19,625,625,204,185,100,83,33,14,6,416,351,65,64,283,16,86,62
523822343,0,,,1109,525,584,171,85,86,936,439,497,654,313,341,889,420,469,282,126,156,138,63,75,5,4,1,430,430,117,122,80,67,30,9,5,305,241,64,56,186,15,30,55
523822344,0,,,1465,715,750,225,124,101,1231,586,645,878,429,449,1169,559,610,353,157,196,158,63,95,19,6,13,604,602,196,161,113,84,28,16,4,398,336,62,61,247,18,65,62
523822351,0,,,947,479,468,88,47,41,835,420,415,545,286,259,759,369,390,290,134,156,161,71,90,7,4,3,356,354,100,105,67,46,22,10,4,251,187,64,21,199,9,42,45
523822352,0,,,1584,747,837,124,64,60,1460,683,777,822,418,404,1404,652,752,638,265,373,360,136,224,6,1,5,606,606,137,195,139,66,43,22,4,465,334,131,22,437,3,90,95
523822353,0,,,1331,641,690,132,66,66,1186,566,620,782,385,397,1132,543,589,404,181,223,212,86,126,3,1,2,519,519,153,139,97,73,33,17,7,361,265,96,31,283,20,56,64
523822354,1,,523822363,2001,971,1030,177,87,90,1812,879,933,1087,570,517,1741,838,903,725,309,416,380,145,235,13,4,9,813,813,249,253,140,92,45,25,12,562,418,144,41,508,13,131,111
523822363,2,523822354,,3,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822401,0,,,1616,787,829,146,82,64,1467,703,764,903,458,445,1413,677,736,564,245,319,297,121,176,10,6,4,643,643,159,205,136,91,40,9,3,480,381,99,39,379,12,82,103
523822402,0,,,967,451,516,102,49,53,863,400,463,562,264,298,814,375,439,301,136,165,152,66,86,12,4,8,389,389,97,121,91,56,14,9,1,290,242,48,31,208,7,47,47
523822403,0,,,457,222,235,30,12,18,427,210,217,249,136,113,408,197,211,178,74,104,96,36,60,0,0,0,193,193,53,69,37,22,7,4,1,137,107,30,9,124,3,32,31
523822404,0,,,932,442,490,80,40,40,852,402,450,468,235,233,818,381,437,384,167,217,239,97,142,2,1,1,366,365,120,98,67,37,24,11,8,243,177,66,24,250,4,78,50
523822411,0,,,702,326,376,88,36,52,598,283,315,397,186,211,561,271,290,201,97,104,86,39,47,2,1,1,255,254,56,75,50,38,22,10,3,194,154,40,26,132,2,25,38
523822412,0,,,224,113,111,30,16,14,194,97,97,130,67,63,181,88,93,64,30,34,17,5,12,0,0,0,80,80,8,29,21,17,3,2,0,72,62,10,10,41,0,5,13
523822413,0,,,1308,601,707,150,73,77,1155,525,630,703,327,376,1093,495,598,452,198,254,225,95,130,2,0,2,479,479,112,136,93,85,25,19,9,362,269,93,43,297,5,62,68
523822414,0,,,801,391,410,78,36,42,723,355,368,474,234,240,676,332,344,249,121,128,110,53,57,10,7,3,294,294,63,94,57,39,26,12,3,230,188,42,21,165,10,31,45
523822421,0,,,672,336,336,62,38,24,609,298,311,361,183,178,574,281,293,248,115,133,118,55,63,5,1,4,249,249,51,87,48,32,16,11,4,198,160,38,11,164,2,33,48
523822422,0,,,501,230,271,49,20,29,452,210,242,260,129,131,439,204,235,192,81,111,87,35,52,4,1,3,184,183,48,44,51,23,7,6,4,135,106,29,12,117,0,31,27
523822423,0,,,1073,511,562,154,69,85,916,439,477,572,274,298,844,406,438,344,165,179,127,67,60,1,0,1,366,366,55,124,61,75,25,21,5,307,245,62,42,224,1,35,76
523822424,0,,,430,212,218,51,26,25,379,186,193,256,134,122,342,167,175,123,52,71,46,20,26,1,0,1,135,135,19,39,27,24,12,5,9,115,80,35,9,84,0,11,20
523822431,0,,,1448,690,758,289,161,128,1157,528,629,847,405,442,1088,496,592,310,123,187,142,45,97,6,1,5,489,488,79,134,122,102,36,10,5,400,353,47,83,169,13,31,41
523822432,0,,,1090,552,538,195,88,107,891,462,429,663,353,310,840,424,416,228,109,119,76,35,41,8,5,3,389,389,70,120,82,76,23,14,4,314,266,48,62,149,9,14,41
523822433,0,,,449,224,225,61,32,29,388,192,196,257,133,124,360,176,184,131,59,72,61,28,33,11,5,6,152,152,18,48,41,24,13,5,3,134,111,23,20,85,0,13,23
523822434,0,,,1149,594,555,210,105,105,930,486,444,717,385,332,884,452,432,213,101,112,114,52,62,16,12,4,446,445,133,112,80,81,30,6,3,306,257,49,71,131,31,22,33
523822441,0,,,1602,787,815,291,148,143,1303,636,667,986,496,490,1236,601,635,317,140,177,149,59,90,25,12,13,606,606,163,151,133,97,36,16,10,434,361,73,97,225,28,49,51
523822442,0,,,1752,849,903,289,161,128,1456,684,772,1053,512,541,1386,648,738,403,172,231,213,90,123,24,7,17,692,691,209,184,135,90,54,13,6,473,398,75,86,274,31,66,63
523822443,0,,,1156,559,597,179,85,94,973,471,502,745,368,377,911,439,472,228,103,125,113,50,63,15,5,10,449,449,130,121,81,70,27,15,5,312,251,61,59,160,23,34,36
523822444,0,,,1587,771,816,309,168,141,1274,602,672,946,458,488,1201,568,633,328,144,184,163,70,93,10,7,3,588,585,139,156,117,112,43,9,9,437,371,66,77,222,16,45,64
523822451,0,,,1669,791,878,180,92,88,1480,696,784,986,493,493,1403,657,746,494,203,291,256,94,162,16,5,11,686,686,210,218,106,93,33,19,7,466,364,102,46,347,27,82,84
523822452,0,,,1131,549,582,97,53,44,1010,478,532,586,302,284,958,453,505,424,176,248,238,85,153,18,9,9,464,464,143,142,85,48,28,11,7,318,235,83,25,295,4,76,63
523822453,0,,,2234,1054,1180,233,126,107,1961,902,1059,1357,655,702,1886,863,1023,604,247,357,264,89,175,27,8,19,1053,1053,429,308,163,94,39,13,7,616,529,87,72,430,31,140,104
523822454,0,,,987,469,518,92,45,47,887,420,467,556,275,281,853,402,451,331,145,186,153,61,92,7,1,6,436,436,152,136,68,52,19,7,2,277,219,58,18,236,8,69,47
523822463,0,,,231,114,117,9,7,2,221,107,114,129,69,60,210,106,104,92,38,54,42,19,23,0,0,0,103,103,29,45,15,7,4,2,1,73,60,13,2,65,2,12,14
523822501,0,,,676,326,350,103,52,51,572,274,298,385,186,199,542,256,286,187,88,99,74,33,41,4,2,2,249,249,49,80,51,39,24,4,2,200,166,34,24,116,4,13,41
523822502,0,,,1058,498,560,159,91,68,899,407,492,611,286,325,857,392,465,288,121,167,145,62,83,3,1,2,380,380,59,120,101,63,22,11,4,318,246,72,45,200,1,36,47
523822503,0,,,890,433,457,118,53,65,768,377,391,530,258,272,720,351,369,238,119,119,102,51,51,10,4,6,325,325,60,109,62,58,26,6,4,262,209,53,33,154,5,23,45
523822504,0,,,1748,837,911,249,126,123,1488,706,782,1051,497,554,1399,661,738,437,209,228,158,70,88,2,0,2,651,650,134,197,154,104,38,17,6,507,428,79,87,286,10,55,98
523822511,0,,,1546,731,815,186,94,92,1359,637,722,905,424,481,1287,610,677,454,213,241,212,89,123,1,1,0,568,568,116,181,119,89,37,17,9,448,359,89,56,306,3,56,79
523822512,0,,,813,385,428,148,68,80,658,312,346,468,228,240,622,293,329,190,84,106,85,34,51,5,2,3,281,281,62,61,59,61,24,11,3,217,167,50,51,127,6,19,28
523822513,0,,,1520,734,786,143,78,65,1372,652,720,876,427,449,1288,612,676,496,225,271,244,114,130,11,3,8,594,594,132,199,134,77,38,10,4,457,381,76,39,335,8,70,96
523822514,0,,,1151,566,585,219,120,99,928,444,484,641,320,321,894,424,470,287,124,163,145,60,85,3,2,1,428,428,79,141,103,62,30,11,2,346,298,48,83,190,4,41,58
523822521,0,,,1055,511,544,162,86,76,887,423,464,604,289,315,815,383,432,283,134,149,120,55,65,4,2,2,385,385,71,123,86,59,33,12,1,309,258,51,40,192,5,34,54
523822522,0,,,414,210,204,47,26,21,367,184,183,207,107,100,351,175,176,160,77,83,58,29,29,5,1,4,163,163,40,54,32,21,11,4,1,123,107,16,10,99,6,17,40
523822523,0,,,1480,755,725,262,146,116,1208,602,606,873,445,428,1158,579,579,335,157,178,133,57,76,2,0,2,514,514,117,130,96,95,40,21,15,393,301,92,93,214,26,25,53
523822524,0,,,598,305,293,66,42,24,532,263,269,334,163,171,512,255,257,198,100,98,82,41,41,1,1,0,208,208,33,69,45,33,13,10,5,173,130,43,15,131,2,19,41
523822531,0,,,380,187,193,51,23,28,329,164,165,190,94,96,310,150,160,139,70,69,49,28,21,1,0,1,135,135,20,54,27,15,9,6,4,115,94,21,12,90,0,16,37
523822532,0,,,654,311,343,129,62,67,522,249,273,347,177,170,503,240,263,175,72,103,104,35,69,3,3,0,205,203,41,53,43,44,9,8,5,160,134,26,45,69,6,7,20
523822533,0,,,660,316,344,68,32,36,589,282,307,348,162,186,556,265,291,241,120,121,83,37,46,42,23,19,272,272,73,98,44,34,17,4,2,198,167,31,20,172,7,54,49
523822534,0,,,213,109,104,34,16,18,174,88,86,143,74,69,164,86,78,31,14,17,13,5,8,3,3,0,97,97,37,24,23,8,4,0,1,60,55,5,17,20,11,4,8
523822541,0,,,840,426,414,163,95,68,673,328,345,474,248,226,646,314,332,199,80,119,95,32,63,11,5,6,286,285,72,76,42,57,23,11,4,212,168,44,51,100,15,14,24
523822542,0,,,638,317,321,74,40,34,561,275,286,384,192,192,526,256,270,177,83,94,74,29,45,3,1,2,246,246,62,68,58,37,11,7,3,179,149,30,20,114,8,25,30
523822543,0,,,366,168,198,23,12,11,330,150,180,256,117,139,316,144,172,74,33,41,36,15,21,33,7,26,197,197,110,39,27,13,3,5,0,85,69,16,7,49,29,11,11
523822544,0,,,556,280,276,68,37,31,482,240,242,369,188,181,455,227,228,113,52,61,51,18,33,26,16,10,253,253,103,68,39,25,12,3,3,147,120,27,30,82,25,17,18
523822551,0,,,1023,501,522,116,58,58,898,438,460,575,295,280,856,417,439,323,143,180,152,58,94,11,7,4,411,411,128,110,71,69,18,12,3,282,213,69,35,227,8,53,52
523822552,0,,,549,275,274,61,32,29,476,235,241,323,165,158,455,223,232,153,70,83,75,26,49,6,1,5,207,207,58,58,39,23,13,11,5,148,106,42,13,102,9,12,23
523822553,0,,,674,315,359,73,32,41,601,283,318,387,188,199,571,273,298,214,95,119,97,39,58,11,0,11,231,231,47,62,43,41,23,12,3,183,128,55,22,147,8,20,32
523822554,0,,,368,178,190,59,31,28,304,143,161,195,89,106,291,137,154,109,54,55,46,23,23,2,0,2,128,127,11,47,35,21,9,2,2,115,95,20,11,67,0,4,26
523822561,0,,,812,418,394,54,25,29,758,393,365,457,249,208,713,374,339,301,144,157,165,70,95,22,12,10,350,350,135,94,52,33,20,11,5,206,146,60,11,211,12,68,39
523822562,0,,,279,140,139,26,17,9,253,123,130,138,70,68,242,120,122,115,53,62,54,24,30,0,0,0,104,104,26,36,16,11,3,10,2,77,52,25,5,79,1,15,23
